time_s,x_m,y_m,yaw_rad,cmd_linear_x_mps,cmd_angular_z_radps,wheel_fl_radps,wheel_fr_radps,wheel_rl_radps,wheel_rr_radps,left_wheel_linear_mps,right_wheel_linear_mps,odom_ok,cmd_ok
0.2179090976715088,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.32723355293273926,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.4170565605163574,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0.5171055793762207,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
0.6170086860656738,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
0.7183165550231934,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
0.8169670104980469,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
0.9169940948486328,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
1.0174694061279297,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
1.116941213607788,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
1.2169864177703857,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
1.3170366287231445,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
1.4170644283294678,2.050790548324585,4.855611801147461,3.0743772971899053,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
1.5170767307281494,2.051097869873047,4.855591297149658,3.0770566438360385,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
1.6170618534088135,2.0516767501831055,4.855554103851318,3.0821001513788713,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
1.717050552368164,2.0516767501831055,4.855554103851318,3.0821001513788713,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
1.8169891834259033,2.0516767501831055,4.855554103851318,3.0821001513788713,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
1.917496681213379,2.0516767501831055,4.855554103851318,3.0821001513788713,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
2.017101287841797,2.0516767501831055,4.855554103851318,3.0821001513788713,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
2.1170198917388916,2.051806926727295,4.855546474456787,3.083235019991177,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
2.217050313949585,2.051806926727295,4.855546474456787,3.083235019991177,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
2.3169312477111816,2.0505330562591553,4.855620861053467,3.0998785488340985,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
2.417548894882202,2.049417495727539,4.855667591094971,3.11929583403071,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
2.5169808864593506,2.0503201484680176,4.8556623458862305,-3.12350994596772,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
2.6169772148132324,2.0514943599700928,4.85568380355835,-3.108190358930844,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
2.7170653343200684,2.052396535873413,4.855713844299316,-3.079411096002358,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
2.817068099975586,2.0518791675567627,4.855681419372559,-3.0658882219918233,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
2.9180774688720703,2.050487518310547,4.855576038360596,-3.0537522437772884,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
3.0226237773895264,2.049555778503418,4.855494022369385,-3.0456195456775395,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
3.1171226501464844,2.0480403900146484,4.855348110198975,-3.03238041027835,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
3.2173988819122314,2.047734022140503,4.8553147315979,-3.0136249692831196,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
3.316912889480591,2.0507614612579346,4.855754375457764,-2.960038013565271,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
3.4170069694519043,2.052757978439331,4.856121063232422,-2.9423857527388493,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
3.5170083045959473,2.053642749786377,4.856299877166748,-2.9345367704856153,0.0,0.22,-0.6092307692307691,0.6092307692307691,-0.6092307692307691,0.6092307692307691,-0.019799999999999998,0.019799999999999998,1,1
