time_s,x_m,y_m,yaw_rad,target_x_m,target_y_m,target_yaw_rad,ex_m,ey_m,distance_error_m,yaw_error_rad,control_heading_rad,cmd_v_mps,cmd_omega_radps,controller,test_type
1.319262981414795,-1.4590954780578613,-2.9177494049072266,0.026942507822931575,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0005617908318733337,-0.00047378509995309626,0.0007349022109876237,0.9296105470300324,0.9296105470300324,0.0,0.5577663282180194,PID,rotation
1.3709924221038818,-1.4590954780578613,-2.9177494049072266,0.06312872364097122,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0005442823071886367,-0.000493799584645342,0.0007349022109876237,0.8934243312119928,0.8934243312119928,0.0,0.3961489073607177,PID,rotation
1.422715663909912,-1.4602097272872925,-2.9178197383880615,0.09711004672233266,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0016430101820381906,-0.0005500390832079689,0.0017326354063499428,0.8594430081306313,0.8594430081306313,0.0,0.38426907917121433,PID,rotation
1.4747605323791504,-1.4602097272872925,-2.9178197383880615,0.09711004672233266,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0016430101820381906,-0.0005500390832079689,0.0017326354063499428,0.8594430081306313,0.8594430081306313,0.0,0.5156658048783788,PID,rotation
1.5264480113983154,-1.4610106945037842,-2.9178977012634277,0.13209845384621444,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0024270213249129352,-0.0006353924633781472,0.002508815675592747,0.8244546010067496,0.8244546010067496,0.0,0.35928830081676355,PID,rotation
1.578087568283081,-1.461873173713684,-2.9180123805999756,0.15983701943911732,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0032782025054454746,-0.0007265138130738592,0.003357742394421601,0.7967160354138467,0.7967160354138467,0.0,0.37059815875608765,PID,rotation
1.630037546157837,-1.461873173713684,-2.9180123805999756,0.15983701943911732,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0032782025054454746,-0.0007265138130738592,0.003357742394421601,0.7967160354138467,0.7967160354138467,0.0,0.478029621248308,PID,rotation
1.681643009185791,-1.4628931283950806,-2.9181768894195557,0.19277693564704987,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0042850756866307915,-0.0008680305780124528,0.004372110557215928,0.7637761192059142,0.7637761192059142,0.0,0.3306050934561086,PID,rotation
1.7337689399719238,-1.4628931283950806,-2.9181768894195557,0.19277693564704987,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0042850756866307915,-0.0008680305780124528,0.004372110557215928,0.7637761192059142,0.7637761192059142,0.0,0.45826567152354847,PID,rotation
1.7861692905426025,-1.4628931283950806,-2.9181768894195557,0.23816802818894317,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.004241274736162064,-0.0010615739903145627,0.004372110557215928,0.7183850266640208,0.7183850266640208,0.0,0.25778373025489876,PID,rotation
1.838395595550537,-1.4628931283950806,-2.9181768894195557,0.23816802818894317,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.004241274736162064,-0.0010615739903145627,0.004372110557215928,0.7183850266640208,0.7183850266640208,0.0,0.4310310159984125,PID,rotation
1.8905460834503174,-1.4605153799057007,-2.917599678039551,0.2934887572623406,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0017330288154914096,-0.0011591234924834808,0.0020849355256579664,0.6630642975906235,0.6630642975906235,0.0,0.1856805286442391,PID,rotation
1.9424924850463867,-1.4605153799057007,-2.917599678039551,0.2934887572623406,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0017330288154914096,-0.0011591234924834808,0.0020849355256579664,0.6630642975906235,0.6630642975906235,0.0,0.39783857855437404,PID,rotation
1.9942386150360107,-1.460227370262146,-2.9175126552581787,0.32750061056254004,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0013919151866720542,-0.0012071365146684215,0.0018424457799170438,0.629052444290424,0.629052444290424,0.0,0.2459748598404968,PID,rotation
2.0473105907440186,-1.460227370262146,-2.9175126552581787,0.32750061056254004,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0013919151866720542,-0.0012071365146684215,0.0018424457799170438,0.629052444290424,0.629052444290424,0.0,0.37743146657425436,PID,rotation
2.0997238159179688,-1.460227370262146,-2.9175126552581787,0.3566257960564695,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0013561717594914933,-0.0012471586148890086,0.0018424457799170438,0.5999272587964946,0.5999272587964946,0.0,0.2488195748288094,PID,rotation
2.1515421867370605,-1.4605059623718262,-2.917616367340088,0.37988975168694367,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0016239819088792117,-0.0012853572244635346,0.0020711012613697983,0.5766633031660204,0.5766633031660204,0.0,0.2562076034575991,PID,rotation
2.203587293624878,-1.4605059623718262,-2.917616367340088,0.37988975168694367,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0016239819088792117,-0.0012853572244635346,0.0020711012613697983,0.5766633031660204,0.5766633031660204,0.0,0.34599798189961223,PID,rotation
2.255345106124878,-1.460771918296814,-2.917722463607788,0.39234092170893387,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0018941660850893478,-0.0013091317527303078,0.0023025401416499635,0.5642121331440302,0.5642121331440302,0.0,0.29041407949955766,PID,rotation
2.307086706161499,-1.461616039276123,-2.918071746826172,0.40028500864732774,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0027972087358861383,-0.0013314031065175531,0.003097904282601759,0.5562680462056363,0.5562680462056363,0.0,0.30305405818872766,PID,rotation
2.359130859375,-1.461616039276123,-2.918071746826172,0.40028500864732774,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0027972087358861383,-0.0013314031065175531,0.003097904282601759,0.5562680462056363,0.5562680462056363,0.0,0.3337608277233818,PID,rotation
2.4107301235198975,-1.4606446027755737,-2.917660713195801,0.4278042507659785,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0017050983304373012,-0.0013788334870195606,0.0021928388224825355,0.5287488040869855,0.5287488040869855,0.0,0.21058403218283422,PID,rotation
2.4626717567443848,-1.4606446027755737,-2.917660713195801,0.4278042507659785,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0017050983304373012,-0.0013788334870195606,0.0021928388224825355,0.5287488040869855,0.5287488040869855,0.0,0.3172492824521913,PID,rotation
2.5142982006073,-1.4598629474639893,-2.917304277420044,0.45519760234195117,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0008079265077528238,-0.0014015133205927564,0.0016177097482949802,0.5013554525110129,0.5013554525110129,0.0,0.19469187508150854,PID,rotation
2.566380262374878,-1.4598629474639893,-2.917304277420044,0.45519760234195117,-1.4585211277008057,-2.918207883834839,0.956553054852964,0.0008079265077528238,-0.0014015133205927564,0.0016177097482949802,0.5013554525110129,0.5013554525110129,0.0,0.3008132715066077,PID,rotation
